HEADER_1;HEADER_2;HEADER_3;HEADER_4;HEADER_5;HEADER_6;HEADER_7;HEADER_8;HEADER_9;HEADER_10;HEADER_11;HEADER_12;HEADER_13;HEADER_14;HEADER_15;HEADER_16;HEADER_17;HEADER_18;HEADER_19;HEADER_20;HEADER_21;HEADER_22;HEADER_23;HEADER_24;HEADER_25;HEADER_26;HEADER_27;HEADER_28;HEADER_29;HEADER_30;HEADER_31;HEADER_32;HEADER_33;HEADER_34;HEADER_35;HEADER_36;HEADER_37;HEADER_38;HEADER_39;HEADER_40;HEADER_41;HEADER_42;HEADER_43;HEADER_44;HEADER_45;HEADER_46;HEADER_47;HEADER_48;HEADER_49;HEADER_50;HEADER_51;HEADER_52;HEADER_53;HEADER_54;HEADER_55;HEADER_56;HEADER_57;HEADER_58;HEADER_59;HEADER_60;HEADER_61;HEADER_62;HEADER_63;HEADER_64;HEADER_65;HEADER_66;HEADER_67;HEADER_68;HEADER_69;HEADER_70;HEADER_71;HEADER_72;HEADER_73;HEADER_74;HEADER_75;HEADER_76;HEADER_77;HEADER_78;HEADER_79;HEADER_80;HEADER_81;HEADER_82;HEADER_83;HEADER_84;HEADER_85;HEADER_86;HEADER_87;HEADER_88;HEADER_89;HEADER_90;HEADER_91;HEADER_92;HEADER_93;HEADER_94;HEADER_95;HEADER_96;HEADER_97;HEADER_98;HEADER_99;HEADER_100;HEADER_101;HEADER_102;HEADER_103;HEADER_104;
3107;11191;5671;15107;8412;12089;19675;16502;19470;21050;28746;16911;20434;18565;14053;26377;5828;29012;26061;30610;16808;15974;27541;7294;14420;4434;6217;18237;16842;795;5807;22026;26532;18948;2764;18534;10421;12710;31146;6085;16109;22847;24153;2183;31869;11341;4148;1833;1084;18780;24165;26045;24905;19228;1196;3479;16882;10166;23900;31050;22997;6752;29862;2771;12101;19248;24857;4627;22512;10541;1386;6019;26814;10924;8049;16163;7420;26586;18549;22451;30905;17301;19113;27174;27248;5760;28662;23892;12264;4182;11771;495;601;17278;21331;6840;19920;3808;6678;13554;30676;23032;17314;25879;
31050;22312;8603;15307;20374;16467;12336;1806;2307;16807;9632;13237;28773;1722;6909;25371;7165;7641;12849;2324;25500;9629;23870;9762;523;30910;10954;29164;26027;19500;15322;2539;29785;29532;18142;30823;18068;16096;19438;10146;7650;10555;24147;5459;6767;17907;10057;23125;29688;9960;1539;23201;14823;11235;28912;12666;24256;28786;31805;11751;4795;19444;10651;29542;12723;6128;25922;4831;18494;12459;21557;12247;29726;25593;22472;1510;9176;16979;27232;25195;31138;1578;14715;26238;21890;1403;8432;9510;19125;24996;27511;29132;1102;26998;31851;29424;23839;24971;18127;19739;11996;9945;13712;31253;
7294;24456;26889;8279;23526;11777;28108;32451;17091;6728;20640;16531;6837;9611;13254;19856;179;15355;18817;27268;21418;30938;22485;15857;30310;28885;10638;3331;26806;30357;4228;17604;31691;3473;23838;9103;9698;32550;28437;5831;14627;17897;17274;8392;456;17212;9211;23326;3969;29471;23394;26870;11799;4681;4958;28113;20816;27256;16262;23680;30740;14597;14747;12876;19149;25531;29453;29301;30996;28649;24513;30174;6793;28598;32274;25350;5890;22965;8214;25146;23017;32441;23074;25097;21727;4587;14992;32761;5541;30489;11967;27000;29501;19281;14684;18709;5708;23471;24032;5104;24771;32371;25946;19311;
30910;598;24687;1843;31405;10271;2719;23371;5809;23153;29386;28327;7497;6119;3314;21967;16173;17251;4418;1493;1146;20130;19535;29575;16144;29460;17567;13034;31800;27883;22888;10980;14731;27762;16025;12601;24847;12705;31262;8889;20642;1518;18016;19383;28828;2149;32268;13500;7600;32763;29974;10109;27155;10272;25341;11;31200;11155;16976;7754;32444;16762;18801;2980;5814;8370;24729;10494;4720;15716;14620;30955;26244;1241;27119;23072;19489;2959;13671;17961;21749;24972;23619;26714;30288;242;8685;8455;20358;2772;26109;18680;12181;17992;30463;18711;7687;5565;630;23148;27418;22159;17953;587;
2847;24281;26236;7884;16672;3467;3722;6012;23749;8380;15570;1618;3960;17985;24999;27877;7368;6782;12973;18907;27147;2428;22425;8869;12616;17980;21560;21866;23380;19531;21427;18240;17722;8087;14609;17058;29920;16001;6397;6687;232;31283;202;25423;12245;10548;11956;24075;4719;26681;8041;23517;7528;23871;5320;15286;1599;12502;31208;19935;26469;12736;18524;13362;28575;22202;21173;4746;8363;4762;6217;9080;24870;11930;1587;1336;26029;7924;18843;21219;13635;1455;5944;24037;19698;22456;3090;7090;9909;22580;2957;7093;10134;24085;16035;6537;14612;6123;6257;32620;4551;16893;1013;27889;
28999;665;7958;5621;21321;24744;9956;3539;24075;2181;31010;21212;4083;21264;20226;11777;28787;17150;5423;15059;18479;27763;1296;11182;9314;31442;25420;7728;10621;18644;1929;5104;30994;16087;4474;25453;12017;27513;28440;13637;14737;2662;6191;25000;4529;28014;8989;16907;5438;31707;5846;19233;2424;15361;7724;775;2129;6934;78;10175;23829;26436;654;6623;5200;12285;5991;24458;17133;143;32446;21408;18587;10488;15208;21810;4469;2299;493;2873;6881;4467;1163;4231;16312;28648;16510;7165;4008;6240;12415;30975;13783;8567;2187;25637;13001;9906;24293;8243;28036;9489;26206;22348;
24562;1507;7636;7266;25222;19422;6393;8433;23330;5743;18005;29421;21305;28495;22159;22265;14641;5719;10472;4825;20747;16277;24840;15402;6213;30623;2557;24400;8447;8743;27265;4785;10334;18128;28283;18977;27694;8256;18889;32412;971;8567;14397;32315;16449;25951;32485;30817;22450;15524;4752;6709;24568;19909;1933;20310;23692;31596;11958;31434;25510;1275;942;15415;7846;5479;20582;5461;10675;13385;10726;931;5794;19762;10826;25177;5913;16703;3082;10398;4596;14062;2687;22524;10215;7216;11171;12049;27493;3776;22297;29831;20417;7858;24173;28230;5012;8015;23196;22759;10846;31264;727;29548;
26992;14409;24708;29487;31753;13849;1158;29721;25279;13534;8638;14612;544;16126;12497;20675;1178;4675;300;29296;5016;1143;23366;10054;11246;5681;6181;5056;4471;10222;21028;30049;9724;1379;4851;10406;10072;15122;8927;19257;6362;27164;23892;20071;23531;3670;11936;3540;15345;27294;7929;15981;29043;3952;3778;18847;24701;12212;2058;26822;5702;14298;18774;5353;18960;23337;28064;7844;25936;2900;21919;613;22287;3663;13897;19676;13968;9824;28823;9132;31027;121;5768;18023;16281;23749;16744;7097;32265;9601;7506;7907;1042;26637;19956;16747;10098;25667;4242;5394;5687;9735;16205;20999;
5156;23839;6566;3418;10070;26438;30270;13235;30760;16507;16863;7236;26707;19871;28608;18428;9562;13631;16133;8446;14885;15023;31110;20049;25579;20312;4049;28633;11862;20050;13938;22150;6882;5686;26738;3275;22407;29997;29469;17234;18583;6989;28424;30190;27113;1830;19027;23761;19255;8343;18476;32255;11205;30183;6548;29442;31043;20240;29542;14047;13813;2910;17813;4170;2577;32057;30645;27670;1129;14399;20157;15343;20041;1431;24587;11595;22179;29313;13736;19614;14441;11569;1998;26829;24635;9181;12199;19174;13634;6677;14168;5646;18780;10323;11070;25531;21625;22995;4215;28707;32581;23716;9381;27380;
16647;30720;19182;16453;21704;15577;19016;28108;2489;9396;16627;14418;29391;4794;28998;21861;14768;27404;19375;23885;6354;13400;23030;6465;16609;30634;28609;474;11618;21124;17501;455;11415;28464;22971;20675;7842;22357;21689;31428;12268;21705;10915;26485;4808;21670;18426;30183;31828;160;5236;131;26784;661;30787;23876;27155;9830;18074;11811;2058;19974;12654;5586;28865;27600;10874;9388;631;30494;21893;4589;28621;3863;28647;5406;880;16328;20810;29652;18167;7543;27054;6042;4367;10803;24752;16428;16085;14768;14859;9702;7299;18258;9055;8315;16719;29320;20273;9706;25232;5467;307;13742;
25123;10567;12230;1077;7181;28233;24254;31380;14177;2105;5989;24185;32357;1626;8642;13921;496;2352;25371;15883;3094;31377;1464;32556;9735;3071;19946;25188;13621;28469;16460;19569;29621;32000;32073;7075;18408;15952;30174;6543;16218;2959;23969;13576;12522;13873;32259;6219;18988;28813;20178;28538;3083;26603;30722;29516;31411;17630;8364;3074;1198;1492;12119;8349;25932;26603;24439;26190;1609;20998;20531;17454;9386;30241;28779;7983;15592;7393;27642;8786;592;20335;32312;22299;26026;21383;19907;8771;28441;11724;13696;30892;28482;7775;7900;24730;19376;19375;20824;4895;27255;3987;23364;20951;
280;6806;30666;17622;19109;24977;5679;29919;26918;2432;26198;13782;30266;17806;3718;5496;1794;23410;28268;8778;10042;16894;4964;7887;4009;3573;16884;29950;7100;8478;14489;32243;17006;20374;4039;29157;5738;28522;23339;5208;4468;1637;28723;28820;12037;2599;30160;14933;6709;26231;8571;9924;29406;15835;17782;20902;28159;6245;5204;724;21854;29903;15803;26603;10866;28619;18537;5700;28799;30100;19829;26919;25091;12745;30935;4155;5457;12667;29483;25153;21628;27525;6322;18434;11382;8987;8602;21382;30585;22694;8063;22407;26278;15567;29745;4901;20205;23002;9656;17884;15660;26422;13205;16306;
5531;31570;20811;16821;16999;4018;10782;17060;13725;2881;4635;27629;16970;18153;18520;25303;4321;16481;11901;12801;13020;28486;6531;26379;6566;28782;8124;14483;29881;31609;2068;18531;15107;22184;16022;21992;25487;15603;29234;29927;4449;27221;16317;7275;13986;17003;3641;8706;29437;17725;87;29992;12616;18012;7994;12036;18535;6701;8830;19026;9069;11652;31097;6049;13573;15220;31168;16830;14865;5478;22253;30320;3984;12649;18336;1893;8133;29385;31684;5997;10902;24803;18452;10214;27954;16439;10973;6775;27894;16831;3589;31490;27026;15488;27212;9683;14951;9566;12242;7710;6964;14644;6106;10408;
11250;3364;17357;32452;10236;31020;19842;11649;6259;4346;11452;29986;1505;7938;5620;15566;27932;21965;13913;28297;31598;11156;28950;20323;22002;5133;467;10223;28737;3205;10366;20727;13902;11823;16971;30830;3471;15036;29689;12966;29022;22315;18776;11204;11934;26851;28168;3440;673;18687;25475;27857;8521;16873;22621;21688;26222;2858;1227;16411;13952;14208;12387;6342;21102;18737;17698;3661;8902;24736;5043;22853;15901;14622;11502;16051;11953;26626;29856;26565;15181;4604;20874;25024;14189;2726;7852;23098;7843;4700;16835;27529;32569;9806;2832;3451;30744;5843;16987;32328;19944;22529;1336;14276;
23417;16506;23177;17625;24930;10888;8004;2869;30952;11117;12406;23872;11809;21748;30344;26705;1369;13644;13761;21281;28596;2326;18445;8320;29461;21437;9213;10822;2367;20998;21774;18573;31290;31464;18734;31005;13817;669;6012;6952;28985;5113;9296;4920;2476;13307;18043;27493;30039;930;20944;17355;16696;21505;10979;10043;25389;16534;18448;6193;25361;17368;17343;27142;7976;31247;25575;14951;12221;1640;15057;7942;11785;20041;17695;23439;25175;32482;10508;13278;7526;4357;31477;11887;16655;16183;11033;23318;15399;8711;157;29168;32167;26270;17875;24217;8970;21400;2491;2975;26103;4114;6858;567;
3360;24836;7915;12847;25706;20690;27844;30244;78;29981;2618;10229;20607;18143;29751;22903;17869;16567;5034;1387;3913;14209;976;19629;12970;8490;3507;5038;1007;15810;31984;5155;16454;22227;12732;14079;20525;2290;5161;19103;29911;19347;19622;26949;25809;11042;26053;9160;7141;26959;15170;17546;25151;30633;23104;16041;20174;110;14037;7546;18669;29089;23241;2099;19779;15966;29083;11751;31207;19051;21957;11704;9672;13327;833;20296;1869;28711;4940;8048;11832;27766;9578;17717;21712;11325;22954;8951;19519;4875;16427;6124;2105;20951;25055;30157;3550;10828;18063;32463;18914;31844;7200;32725;
4587;21048;25364;23268;21818;24087;17492;5591;16526;7893;29740;16724;22853;7781;18071;19454;21445;32426;22717;5612;10522;18571;29626;22619;12256;12614;3233;13727;15460;18950;1472;1376;3078;19895;5414;12546;32738;281;29795;13413;27311;22803;15759;5839;30182;23371;6542;28710;25127;27891;9105;20067;9946;998;9696;3907;13586;28147;5080;575;25014;8824;25903;26303;15074;21043;13952;6795;19595;10582;21251;3202;6242;30681;2971;18318;17659;13332;32535;10711;18479;2957;14257;7223;4287;30223;16859;24047;29497;32508;8252;14488;24096;14563;16629;12380;6471;3925;22568;1125;5246;27381;17339;5014;
2416;23503;23641;31097;29900;15851;22458;30585;10915;3105;8229;32338;2578;21806;17715;27589;5152;1800;27093;20624;27113;1135;21400;21149;30205;14533;32552;32634;17667;7711;24083;8969;20898;27036;8656;30329;18337;20982;14336;15220;588;9302;23539;6042;18970;7021;24942;17455;5518;11456;7340;26128;20827;16451;2978;8684;29643;1578;9352;16560;24417;24316;28052;30787;22718;2537;16905;11380;5057;3421;26736;15409;7154;3541;24101;12025;7201;1778;31766;22163;18762;6859;22728;14593;29884;27528;2971;22192;2426;13101;13646;8433;30946;3507;29125;13485;23180;10589;5898;11603;17269;20809;26003;9238;
6237;1606;3523;12118;24429;6629;11954;30299;21789;32723;12849;11593;18517;18789;10761;3408;466;32629;4740;7460;15052;20077;7727;23981;26326;14497;28381;12031;21765;17122;24559;396;27732;20303;17875;10136;1863;6767;18123;23278;13007;3709;12528;19154;21614;24835;29046;17974;31643;11947;4401;22065;25192;2385;23128;23724;24930;11356;2954;2911;23225;19279;15374;18172;24737;11931;21855;19113;6903;4792;17896;8116;12328;32115;20748;15746;13647;32138;8297;26057;27037;2166;31326;4351;16638;27272;16842;32531;505;32055;8983;16474;31448;6073;4728;19148;4618;28112;32622;28528;13765;20711;24977;17429;
28400;1885;653;21827;6975;11809;10603;13425;4768;22655;2834;13944;15318;25145;9229;30280;21603;10202;24462;28634;28588;6471;12211;18278;29016;23191;31497;4309;1785;26404;847;11129;25838;27362;10620;1532;19080;17904;13059;24214;4459;28269;29781;21379;19511;9357;1191;22453;14440;11500;24310;24518;1915;1314;5193;23344;17235;18071;29495;19904;20954;11161;18600;7496;23531;27307;7648;26517;7024;23584;6073;29856;21703;7657;23343;6408;32619;10668;6946;7360;25040;4374;13144;31237;9358;21617;29890;2196;8386;1913;1792;26905;28081;14443;806;17642;29103;19808;11201;13813;31296;19417;26133;27384;
8060;16027;22697;23536;30392;11709;21254;8915;22626;23807;25275;19585;15661;17501;14756;13816;30318;30436;18796;18888;17862;27589;14417;12744;6146;23976;4903;20742;26431;13378;24736;6660;2130;11306;31178;5409;26471;12520;19417;11093;30695;7503;26407;2337;23456;22030;32633;11718;1312;29313;16772;31414;22881;26573;8624;22344;5292;27179;2075;15535;30391;30852;32225;15917;31249;17983;16283;24964;6847;30551;22821;23470;28712;25264;11941;1485;7726;20139;5832;7781;24990;23544;27215;10953;15306;4779;11467;3283;372;17810;12964;8408;20718;16326;26720;30683;13184;28801;7970;513;28170;2351;625;15685;
17642;16840;6971;15469;14112;14172;1050;6717;29872;6384;13013;11498;5192;5768;31530;3538;19491;18053;11979;18793;12845;30001;32422;19319;18280;4761;361;23425;21134;12955;838;15748;19960;21311;756;19178;27838;23883;32758;6070;31520;4881;32287;30722;7717;24972;25174;31147;13953;18347;3223;9803;27324;18413;21306;8551;7313;6190;17272;30442;19861;961;19243;11730;14105;13246;12245;29482;6480;20893;30436;28984;1461;14340;9012;9975;10407;9694;27606;21448;22102;10157;20496;19300;24291;11041;11428;17941;28099;28905;13909;294;30821;20681;32168;17303;20;1005;24552;6934;11038;27005;2412;25899;
31030;31089;27933;30899;5911;22951;21810;911;5482;18738;28990;28829;1770;22006;1389;27111;18886;4210;7946;19227;70;12764;29253;6204;31922;26739;17716;19606;9328;15889;3095;5623;3692;19711;6880;20508;24765;14094;4083;21610;12677;4835;23594;29151;28440;17299;3100;8519;4961;28272;13983;18867;9858;802;13451;10535;21691;2553;1473;13715;7053;11393;1900;2564;21023;11351;24455;13340;4320;15420;16800;30144;15470;28520;28891;20240;14263;13088;9017;25756;350;1675;10778;5588;16480;25794;1025;22465;1015;5414;15256;10227;15038;22006;14324;11195;9494;5409;25113;20378;18121;11096;17345;31480;
7150;19816;857;11289;5389;10183;24909;4174;7811;22636;6789;27752;14119;15076;21552;26994;23085;15011;29888;6560;16459;8088;3637;18818;15387;2308;15775;29053;13761;2699;9182;23420;2509;8076;23469;20707;20323;26798;4319;25797;18841;26555;7399;11862;2080;11698;19614;1955;31527;12055;13121;9344;32380;12942;11961;5570;8180;3496;288;3247;9486;9213;9088;29363;5075;23675;13790;10581;17152;253;12407;1640;13671;15391;14921;24710;17555;10577;18645;16314;24235;11051;27940;1661;23448;31745;29192;9956;11626;11446;12196;14359;28664;1493;14382;5;7111;32477;16884;17750;24622;16349;29341;32161;
26807;24897;28594;11232;4551;24044;22621;801;20610;27527;3184;8574;20969;11544;25768;30542;5445;29654;16436;11933;1481;572;2929;9946;22387;1372;9208;22736;11059;14454;15834;14040;15951;26313;11818;23884;10502;16297;16060;10046;28788;12498;28461;31594;28597;15100;18211;25962;23629;29871;7638;20265;27079;12121;31440;28314;20637;29342;29681;15274;15448;16879;11445;627;25848;24670;23226;26034;22422;1712;29564;25979;12872;16308;26467;15915;22341;24276;3585;13215;23370;17642;10132;7331;13116;26453;6099;17069;25870;19787;15847;27084;16357;30576;3511;5339;24442;26024;20072;23034;32448;12074;8740;23359;
24008;24791;15131;14248;16097;5577;25032;2132;16131;32302;12406;15859;3438;18519;10242;29308;18062;8204;482;798;30242;14371;25446;1656;1181;4689;22078;29452;5068;31039;10813;2545;3770;24800;9309;22985;28881;8451;7938;28147;2113;15908;32643;32258;14246;13448;9446;12653;31461;31113;13291;19335;13142;10030;25677;21426;32553;1534;13124;3536;8194;26902;8014;22267;13543;4218;20783;14966;19292;1449;22070;21219;3020;9844;20419;19382;1323;21007;15366;5865;23514;27753;15369;10994;24523;11193;31473;23794;19941;25689;6785;11055;16554;18136;18655;3012;5143;17483;25499;5015;16587;3299;19437;2444;
29292;23749;20542;14840;23879;2837;20202;7769;5942;3924;30277;11588;30663;28909;17884;26270;17306;21770;13565;28687;9995;7852;8825;21940;17425;21755;29096;17172;22374;17371;30894;18518;14569;2751;9213;32689;15168;3522;29467;10019;11969;31988;12966;614;2963;26097;6037;6432;1808;953;8128;9562;6254;16571;23459;17971;12447;7987;1374;19157;10613;31670;2305;10665;12298;24075;25095;30663;11871;19517;29216;29873;30787;21486;13620;32320;16247;15854;30372;222;4879;8205;27603;14326;28187;16685;22501;21161;6535;923;7366;20675;25920;18847;23918;11245;31896;2129;5476;8484;23020;31919;18817;11881;
7556;14061;13815;6330;19386;28684;7570;3650;13919;23982;7741;14541;5466;30761;11975;21630;4754;26330;10727;7876;19727;1724;2686;12682;5980;16184;15645;7854;29999;6463;10951;24501;7243;19607;24824;28093;31910;14194;31461;5554;5063;29765;12294;23749;3955;471;11218;2330;904;12697;4810;8897;14121;20533;22712;232;19739;15465;19513;14159;19311;24598;31609;30716;18018;16276;22078;15663;12929;4937;12584;20376;8721;8058;3639;31944;29101;15968;20109;4582;10289;20607;12661;28323;3543;1843;17573;17519;16032;15756;10688;21998;15350;21339;21791;19109;16783;16013;10705;27386;24980;18104;5856;22619;
11267;7924;6614;5565;25938;20972;19072;29768;4181;13365;21490;14416;20321;20702;32459;2696;24754;1096;12475;2418;14858;14647;1346;3866;1947;31786;25530;32516;4647;22760;13975;12387;20582;13916;10222;18571;10152;9378;1844;6569;8123;20834;15433;22962;3599;5725;27572;17817;31768;22085;12337;1221;19700;7122;3433;24770;26190;12050;0;9527;24706;5377;20180;15384;513;11609;388;23068;2552;25259;8240;20338;3628;8367;8320;20656;28712;1241;9192;19468;11675;32044;27434;7886;4092;18771;8988;16133;32623;4590;28331;11641;31980;2602;21024;17378;1950;20372;25506;13143;29065;31791;25852;18185;
26480;7875;10913;16177;12278;3449;29677;22599;26115;18085;6318;21109;12905;21475;12259;3403;18632;25445;5060;2996;11183;2955;26370;29737;31747;27828;32591;24868;22437;9557;22817;5592;2895;19528;30899;27423;7103;25958;23629;2228;27160;1111;25542;16034;30597;4521;20807;4860;3103;26144;18257;22479;17681;12365;26626;23893;19961;22626;31124;5227;18834;22085;13350;13637;11665;11747;7359;15969;5580;1479;4496;24505;21153;3051;27513;9789;13974;7374;22735;31616;26429;24774;21853;19890;13659;21400;25512;29646;16456;27206;27512;8724;26777;19240;24979;698;22013;19518;7372;18143;5221;11205;31804;17344;
3176;14088;17104;28718;23269;21369;19460;22080;19434;7680;32237;19781;31956;5267;7293;4092;27064;32263;25091;776;27138;1062;241;16286;24668;13313;29410;13953;8658;22664;14555;32560;22579;25431;28881;10077;25530;22483;25708;5794;32749;27766;29963;23152;12230;22119;2312;28232;13585;29518;24125;21549;5909;17766;26055;4441;31862;30164;3337;25391;23642;20791;6132;16497;19147;29312;28806;31411;25693;4100;3985;5135;7440;7887;25278;7451;30327;16443;21457;12056;24858;11714;21807;22124;19738;5905;6045;339;11795;9821;19786;18129;30278;7930;7696;6635;19704;18986;12535;15638;1045;9779;28411;2544;
4377;2996;25359;24878;3376;15672;23393;22229;156;5388;12256;28334;32088;17742;20988;31987;19707;24135;2476;32591;13790;3835;950;518;7041;21501;5419;25967;32299;2184;22576;6059;7633;3532;1540;5777;17465;31878;12863;19944;31328;5331;19288;9689;11544;24646;1130;21923;1269;14904;3128;20113;30058;12895;13678;21290;18224;32163;29738;3751;8679;26924;21690;16554;22784;960;20392;20780;32730;29004;7923;24759;2347;7360;30880;10454;30114;15392;21105;16587;21963;23256;4853;6783;9010;24145;21441;19391;13515;14529;6396;30628;21137;15943;8737;27731;11374;20535;14336;18663;14427;21171;7174;16300;
15304;8315;31935;18574;1086;28933;5017;22481;4931;25809;20459;27906;16766;11255;13109;3629;7451;31490;17066;848;1905;16896;12779;26128;21986;23002;11030;22955;31235;7138;22527;32558;29949;6059;4285;31208;6708;23325;21353;6174;25894;200;26914;29696;26261;30841;23636;8412;3304;15883;9274;14482;19407;29312;10658;23880;26406;2897;2289;862;25884;3073;13670;6052;27540;32248;24995;21963;3275;6799;20841;25370;18235;23400;30883;354;15552;25856;2982;28212;25850;32647;25783;16977;16114;4591;25293;25954;17920;21315;9625;27114;11756;9786;19140;25976;10835;21260;4216;6433;17740;4996;289;32301;
2380;9558;3189;2833;583;22196;12722;17566;23064;16668;7974;28535;5155;9844;27381;30152;11321;9304;18711;21813;7356;12723;25248;10513;4099;6796;12868;9425;16639;28195;2586;4800;20255;4925;9888;10996;2418;30396;29440;22144;29964;2162;25233;13035;4778;31287;929;27105;10137;30009;12146;12585;3539;14740;31618;1751;20332;23587;20495;32195;4396;5781;18395;11833;4222;24003;15661;7922;14472;12864;10264;14915;4764;24370;12799;9109;5583;7009;8793;277;6631;16526;2226;3501;29051;3334;18418;1842;28501;9079;26338;19679;23323;15617;18924;16898;6447;16784;14883;18677;2515;14954;23939;27216;
25489;21252;1145;31837;3290;23578;28838;24268;14573;1278;30944;7848;19450;16177;11897;5770;19079;48;26564;24333;22548;21904;21462;9089;2298;32589;31626;12004;2969;1120;21448;17678;27826;30095;17670;7211;31506;21129;19470;2670;3697;17714;6146;15364;13721;10044;18846;1351;4043;1527;14270;9525;21854;6250;23840;3104;21417;23458;21354;31398;24611;18762;32623;3300;1737;23676;21166;1511;30656;22743;17947;28515;30780;2002;29219;25000;23200;24655;26602;2001;16871;19572;12247;13375;13378;438;4434;6470;16642;7990;1996;31269;15801;1617;2304;26684;24220;8562;121;24697;11820;3371;9301;23828;
